artist_id,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0EmeFodog0BfCgMzAIvKQp,1oPLyFw5WfO4uAGhEesNfN,10,0.654,0.393,0,-16.707,1,0.0455,0.158,0.952,0.298,0.0333,90.875,45976,4
0EmeFodog0BfCgMzAIvKQp,6ICckSBTxWzYxLKJUa8rJg,34,0.608,0.926,11,-3.27,0,0.0439,0.00459,0.000803,0.952,0.631,124.952,258813,4
0EmeFodog0BfCgMzAIvKQp,6YDBAZHIcOEo1rSrcca7rJ,37,0.621,0.686,1,-4.662,0,0.0611,0.139,0.0,0.245,0.444,83.469,225427,4
0EmeFodog0BfCgMzAIvKQp,5OFXf8H0bDWShkj4bbLDpZ,22,0.803,0.807,2,-7.933,1,0.0535,0.00929,1.47e-05,0.0783,0.718,123.478,571173,4
0EmeFodog0BfCgMzAIvKQp,4XkajNf3Z2zDW5WcTjmPLh,34,0.619,0.602,1,-4.448,1,0.0222,0.0325,0.000548,0.0873,0.305,94.0,224427,4
0EmeFodog0BfCgMzAIvKQp,1fPCGREltHJuV3axEPydLp,65,0.853,0.706,7,-7.598,1,0.0451,0.403,0.046,0.0751,0.778,121.991,189200,4
0EmeFodog0BfCgMzAIvKQp,4dmdvv0X53HQBSMQe52SQK,21,0.869,0.708,5,-5.071,0,0.0901,0.504,0.0,0.0731,0.576,137.927,227347,4
0EmeFodog0BfCgMzAIvKQp,5KMKZjfDON1XPpOuDzbcQQ,2,0.817,0.572,1,-4.83,0,0.0465,0.438,0.0,0.0862,0.844,124.052,221533,4
0EmeFodog0BfCgMzAIvKQp,2tiwnaK8kVb7LSscIC3uOo,23,0.616,0.898,9,-2.848,0,0.11,0.0418,6.27e-06,0.0986,0.414,143.991,245080,4
0EmeFodog0BfCgMzAIvKQp,7ikBuouzgk31Z03FQBD5TN,34,0.864,0.553,1,-5.904,0,0.0406,0.112,0.00237,0.125,0.475,129.948,221400,4
0EmeFodog0BfCgMzAIvKQp,74DGE82ZVx7VKCoMgbyKBD,52,0.859,0.598,7,-7.754,1,0.0345,0.00218,1.37e-06,0.354,0.892,117.962,233867,4
0EmeFodog0BfCgMzAIvKQp,6LfTnnz4znyEyElRneld3H,30,0.543,0.864,6,-4.291,0,0.202,0.19,0.0,0.134,0.705,168.598,192013,4
0EmeFodog0BfCgMzAIvKQp,1C4b2NM9ViU7PbCIA2PLVT,41,0.433,0.499,7,-8.947,1,0.051,0.1,0.00152,0.974,0.444,138.661,298773,4
0EmeFodog0BfCgMzAIvKQp,5uzEH4omLswmAIzlaT0mTg,20,0.815,0.894,11,-4.987,0,0.042,0.0882,0.00908,0.0887,0.961,121.982,188400,4
0EmeFodog0BfCgMzAIvKQp,4EUyYRMOyIWEd6tesaiYU6,47,0.767,0.828,0,-6.249,0,0.0397,0.184,0.00194,0.114,0.831,121.002,253067,4
0EmeFodog0BfCgMzAIvKQp,7GncL3nyKUjsEm8Z5gvTpW,56,0.774,0.504,7,-6.843,0,0.0552,0.556,0.0,0.128,0.323,132.009,199813,4
0EmeFodog0BfCgMzAIvKQp,1eIk4CkooTRycHSDfaShLC,51,0.541,0.628,0,-4.682,0,0.0603,0.733,0.0,0.056,0.364,80.027,239333,4
0EmeFodog0BfCgMzAIvKQp,63Tl9k1sH8tznn3bqoMuyF,54,0.71,0.871,9,-5.037,1,0.0503,0.0116,3e-06,0.108,0.829,126.957,183947,4
0EmeFodog0BfCgMzAIvKQp,7oJpI879KcC1TTbiS2RjfX,31,0.647,0.883,1,-3.239,0,0.049,0.0195,0.000793,0.887,0.599,129.992,169133,4
0EmeFodog0BfCgMzAIvKQp,2mL5iXm6eMJIsbiWhqXrMc,41,0.484,0.797,11,-6.603,1,0.0316,0.368,0.0017,0.439,0.411,99.956,243000,4
0EmeFodog0BfCgMzAIvKQp,6mICuAdrwEjh6Y6lroV2Kg,75,0.852,0.773,8,-2.921,0,0.0776,0.187,3.05e-05,0.159,0.907,102.034,195840,4
0EmeFodog0BfCgMzAIvKQp,6YMPu36VGIknb8Ey1ohW3j,58,0.8,0.874,4,-3.955,0,0.0667,0.186,1.77e-05,0.0877,0.85,112.003,193160,4
0EmeFodog0BfCgMzAIvKQp,3bcNlHLq8sQJfDa2zzlUh0,52,0.67,0.948,6,-4.91,0,0.0632,0.197,0.0247,0.958,0.78,130.979,254120,4
0EmeFodog0BfCgMzAIvKQp,0Hb4KV0zjIuW4J3ZckBsOH,35,0.714,0.828,11,-3.402,0,0.0501,0.193,0.0,0.118,0.867,137.984,206467,4
0EmeFodog0BfCgMzAIvKQp,6VF781Kq67urlXmxA6JsJB,28,0.863,0.689,7,-7.481,1,0.0425,0.301,0.0135,0.347,0.867,121.996,188213,4
0EmeFodog0BfCgMzAIvKQp,4DOamGN0O3Z7mRP8EVTw4f,36,0.775,0.646,1,-5.898,1,0.0365,0.172,0.0,0.103,0.788,128.082,249960,4
0EmeFodog0BfCgMzAIvKQp,5u4QS9JQtNetXX6DfQ6TGF,43,0.642,0.171,8,-16.401,1,0.0429,0.937,7.36e-05,0.113,0.29,126.178,159067,4
0EmeFodog0BfCgMzAIvKQp,3RaqIAipLoQLVVNm41IMnJ,53,0.846,0.73,5,-5.147,0,0.112,0.437,0.0,0.172,0.587,137.969,192707,4
0EmeFodog0BfCgMzAIvKQp,3uU6dqBjVKRTPis0RrTaT4,67,0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,220667,4
0EmeFodog0BfCgMzAIvKQp,3pWF6sOdKOtwtIbVaFMN6U,58,0.765,0.51,7,-8.314,0,0.0271,0.274,7.14e-05,0.276,0.417,113.023,287333,4
0EmeFodog0BfCgMzAIvKQp,6MFVCPU3QN3YqMjJz4mtFe,48,0.661,0.775,0,-2.9,0,0.085,0.118,0.000102,0.233,0.691,90.48,198107,4
0EmeFodog0BfCgMzAIvKQp,4zy1s9GnxWsNzZp1688euA,64,0.891,0.809,0,-5.753,1,0.0756,0.0407,0.136,0.0743,0.967,126.023,147480,4
0EmeFodog0BfCgMzAIvKQp,5Qn56ssVeZJfNwDCme7Eo0,58,0.833,0.78,6,-3.153,0,0.0351,0.464,1.09e-06,0.146,0.93,130.926,219640,4
0EmeFodog0BfCgMzAIvKQp,2H7u3DjJfxQBQQs11RAyAH,9,0.596,0.144,0,-26.848,1,0.061,0.973,0.91,0.113,0.946,133.077,54880,4
0EmeFodog0BfCgMzAIvKQp,4uGz0wWAkH4FGPpBR6eaHt,47,0.81,0.751,11,-5.066,1,0.0365,0.212,0.000238,0.202,0.782,119.977,230173,4
0EmeFodog0BfCgMzAIvKQp,0IESLhxv5iqXvMH5mm3z88,0,0.741,0.678,11,-5.011,1,0.0379,0.0244,1.51e-05,0.283,0.926,131.017,187333,4
0EmeFodog0BfCgMzAIvKQp,1t9ZjhlzhGBtXsoaORZU3z,0,0.64,0.678,5,-5.859,0,0.0239,0.0476,1.22e-06,0.127,0.462,101.003,230067,4
0EmeFodog0BfCgMzAIvKQp,4Qev3Ry0icPS1knC4vQD2A,36,0.647,0.874,5,-4.109,1,0.0312,0.0105,0.0518,0.987,0.613,129.993,175893,4
0EmeFodog0BfCgMzAIvKQp,56DUFNjNTxc243GLRLL0or,0,0.557,0.54,8,-6.732,1,0.0352,0.111,5.72e-06,0.107,0.188,144.026,222533,4
0EmeFodog0BfCgMzAIvKQp,5sPRDflivcug9fwpnXtm6Q,3,0.716,0.834,11,-3.415,0,0.0519,0.193,0.0,0.123,0.855,137.961,206467,4
0EmeFodog0BfCgMzAIvKQp,6x2P4rSizcNieZOHuOR6VX,32,0.422,0.875,7,-2.992,0,0.083,0.217,0.0,0.176,0.583,171.887,195800,4
0EmeFodog0BfCgMzAIvKQp,0RoXTnhkLvbUR4dSsY3O0f,34,0.769,0.788,5,-4.358,0,0.032,0.0122,1.45e-06,0.318,0.589,116.961,212440,4
0EmeFodog0BfCgMzAIvKQp,42JOtajDAVadoj1x84l2Wg,35,0.433,0.37,0,-8.335,1,0.0442,0.355,0.0,0.303,0.237,167.905,212973,4
0EmeFodog0BfCgMzAIvKQp,2YQiigTlftjV5jY6po4ZkP,39,0.628,0.889,6,-4.328,1,0.0364,0.0381,0.277,0.083,0.21,110.983,381467,4
0EmeFodog0BfCgMzAIvKQp,1DJxR9NMQ14fv1WK0pHodt,59,0.698,0.686,0,-5.925,1,0.0293,0.155,0.0,0.103,0.257,119.006,200133,4
0EmeFodog0BfCgMzAIvKQp,6dwhYg12fOFw8aUrnCOOqC,58,0.82,0.743,11,-9.947,1,0.0412,0.0792,7.41e-06,0.0544,0.962,101.451,241467,4
0EmeFodog0BfCgMzAIvKQp,2Sh4sAOfnSHEVKFyysxzat,71,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,206867,4
0EmeFodog0BfCgMzAIvKQp,2jHPgLkkiSST4PvFvy4Fj5,9,0.328,0.217,11,-20.876,0,0.0405,0.95,0.957,0.0818,0.0723,66.534,62027,5
0EmeFodog0BfCgMzAIvKQp,5i0Y90Kr0A7AZvC6jzjriG,7,0.862,0.612,4,-7.48,1,0.0325,0.0875,0.0,0.319,0.539,120.04,205000,4
0EmeFodog0BfCgMzAIvKQp,5q8W8snuCXzh5HuTAX3nvI,21,0.788,0.837,2,-7.193,1,0.0679,0.0162,1.13e-06,0.415,0.7,123.8,381360,4
0EmeFodog0BfCgMzAIvKQp,7vvqns9A9v9CuC8MlUDPnC,30,0.653,0.88,4,-3.654,1,0.0484,0.357,0.0,0.154,0.457,124.96,198107,4
0EmeFodog0BfCgMzAIvKQp,2KB42Lvoav7uKtFSq5F6ZH,0,0.689,0.861,5,-6.348,0,0.0429,0.037,1.54e-06,0.172,0.763,149.009,219427,4
0EmeFodog0BfCgMzAIvKQp,35KX47d87sVzytyusFYBAd,9,0.163,0.145,11,-18.189,0,0.0309,0.851,0.78,0.119,0.117,73.543,47213,4
0EmeFodog0BfCgMzAIvKQp,6XgI9sWq2tOOKnga8c1fba,34,0.569,0.683,9,-7.585,1,0.0531,0.0073,0.00385,0.488,0.362,138.202,228933,4
0EmeFodog0BfCgMzAIvKQp,4I4IWwxmrY8CUQ0lJAT3fW,45,0.799,0.748,11,-5.128,1,0.0894,0.0975,1.67e-05,0.092,0.617,128.021,186333,4
0EmeFodog0BfCgMzAIvKQp,1XyRT1VeLaJs5rEJA3rMO9,51,0.646,0.612,1,-8.283,1,0.0299,0.0779,0.00262,0.114,0.345,124.992,262667,4
0EmeFodog0BfCgMzAIvKQp,1qlWPsawt6eo7L4wvzwRBv,42,0.362,0.919,0,-4.347,1,0.261,0.31,1.09e-06,0.976,0.69,132.807,249733,4
0EmeFodog0BfCgMzAIvKQp,3INAqcdSLzwplTJwbptGwf,14,0.823,0.79,6,-9.337,1,0.0637,0.00757,0.848,0.0837,0.539,123.787,398173,4
0EmeFodog0BfCgMzAIvKQp,1V49oQXYqfXdXucLMitbQT,7,0.837,0.669,11,-9.877,1,0.0405,0.0466,9.85e-06,0.0567,0.854,101.541,232960,4
0EmeFodog0BfCgMzAIvKQp,4cS2HQ6jK80vqdY9ofpztx,71,0.865,0.69,7,-7.448,1,0.0443,0.285,0.0162,0.225,0.867,121.983,188867,4
0EmeFodog0BfCgMzAIvKQp,1j5NOlhczuiPnZdT6aovgY,64,0.802,0.313,0,-12.157,1,0.0288,0.714,1.16e-05,0.111,0.487,104.931,211907,4
0EmeFodog0BfCgMzAIvKQp,42k1KeBehAd83lrGt1okiC,66,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4
0EmeFodog0BfCgMzAIvKQp,7sWt2YRAQAQ3ozCkon9wMB,9,0.791,0.39,4,-14.577,0,0.0972,0.319,0.333,0.152,0.638,100.615,158493,4
0EmeFodog0BfCgMzAIvKQp,3s8DTUOdIoKc4t1oYdCJ62,2,0.487,0.608,1,-4.13,1,0.0274,0.0202,0.000147,0.0891,0.392,187.851,221747,4
0EmeFodog0BfCgMzAIvKQp,4mzObs1phLpRl7Xrggmi2o,29,0.455,0.61,1,-4.128,1,0.0298,0.0177,0.000102,0.0878,0.359,187.924,221747,4
0EmeFodog0BfCgMzAIvKQp,2f3tjFRhnE2rJfnLwWfxCe,34,0.887,0.533,1,-5.536,0,0.0432,0.149,0.000589,0.122,0.399,129.939,221240,4
0EmeFodog0BfCgMzAIvKQp,00OuE1OtxJTyOeMRRrWkFm,9,0.147,0.278,6,-16.053,0,0.0345,0.444,0.86,0.11,0.0706,138.756,111547,3
0EmeFodog0BfCgMzAIvKQp,29TFS9xQcyDFJtBem8jMwI,37,0.275,0.729,10,-6.286,1,0.0333,0.0462,8.7e-05,0.642,0.419,86.111,194280,3
0EmeFodog0BfCgMzAIvKQp,1GM2ouHHKW3tuCzjSZKIyr,41,0.572,0.745,2,-9.122,1,0.124,0.18,1.54e-05,0.983,0.864,136.39,248467,4
0EmeFodog0BfCgMzAIvKQp,0BG6blpGefYdl4yXjYprkH,37,0.65,0.958,9,-3.526,0,0.0562,0.425,0.000159,0.954,0.693,112.026,186907,4
0EmeFodog0BfCgMzAIvKQp,5JwZwNT0SyOZlErdpvdEg3,43,0.595,0.232,11,-13.456,1,0.034,0.895,0.00019,0.191,0.459,145.944,199173,4
0EmeFodog0BfCgMzAIvKQp,6seaOg1sVQWV02OFbjlXJt,28,0.354,0.891,11,-9.993,0,0.139,0.0588,1.49e-05,0.721,0.391,94.01,433427,4
0EmeFodog0BfCgMzAIvKQp,3FESsHW8mAuiIsYpK6aJ6u,57,0.764,0.763,6,-5.109,1,0.0576,0.641,0.0,0.0706,0.511,92.727,198827,4
0EmeFodog0BfCgMzAIvKQp,2Uz45QlCoTgrl7KeG5pJE1,36,0.545,0.951,11,-3.021,1,0.0543,0.0969,0.000805,0.996,0.653,130.984,198640,4
0EmeFodog0BfCgMzAIvKQp,3k5fbzPDUYj3A6kgaSeyaG,40,0.692,0.865,5,-6.365,0,0.0418,0.0359,1.76e-06,0.185,0.775,149.001,219107,4
0EmeFodog0BfCgMzAIvKQp,4e34Hdz7ixh9T5INlAa38z,38,0.426,0.826,6,-5.089,1,0.0335,0.078,0.00259,0.412,0.203,91.972,213760,4
0EmeFodog0BfCgMzAIvKQp,0J6dOwflFSy3h1AoKmkqKc,63,0.72,0.302,0,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989,285040,4
0EmeFodog0BfCgMzAIvKQp,2DqjlsjWDzxBFfvA8wsn0s,14,0.661,0.734,1,-7.933,0,0.2,0.00726,0.0,0.116,0.552,202.497,282933,4
0EmeFodog0BfCgMzAIvKQp,0KAqMRUSZwzG3dZLdDA4eH,70,0.839,0.403,0,-11.059,1,0.0308,0.5,1.81e-06,0.0786,0.575,97.967,254240,4
0EmeFodog0BfCgMzAIvKQp,3FsGjnnVi70WRUHOmopafn,44,0.746,0.876,9,-5.431,0,0.0597,0.228,2.71e-05,0.214,0.721,95.984,192093,4
0EmeFodog0BfCgMzAIvKQp,5YLtMey9oPxdo0wecwyv21,40,0.609,0.957,7,-5.282,1,0.185,0.0325,0.00875,0.974,0.525,122.049,340880,4
0EmeFodog0BfCgMzAIvKQp,2Sk7RnSVAQGcTovlJQ5FD1,34,0.785,0.943,9,-3.619,1,0.0579,0.0881,1.05e-06,0.175,0.654,125.044,181400,4
0EmeFodog0BfCgMzAIvKQp,2qnGXyoJmmSu2jWVWEaYrW,47,0.868,0.728,5,-5.119,0,0.0826,0.416,2.77e-06,0.18,0.676,137.909,192707,4
0EmeFodog0BfCgMzAIvKQp,5c8vdQdRggwDspd3MNgjZX,33,0.858,0.765,8,-3.969,1,0.125,0.328,1.67e-05,0.0629,0.845,113.977,207133,4
0EmeFodog0BfCgMzAIvKQp,3TY1PFZXmYeiLcXygB74My,63,0.768,0.845,1,-4.767,0,0.0337,0.179,0.0,0.209,0.891,108.977,194107,4
0EmeFodog0BfCgMzAIvKQp,36YNa8joLwu9yor2TkZbIY,54,0.602,0.864,11,-5.282,0,0.0661,0.0149,0.0,0.0246,0.71,179.391,222533,4
0EmeFodog0BfCgMzAIvKQp,2RHpEALdmp9dnPuEm7SLKB,49,0.662,0.902,9,-4.011,0,0.251,0.29,0.0,0.103,0.639,192.042,188453,4
0EmeFodog0BfCgMzAIvKQp,3k9sh8yND55EmR8OARusll,9,0.283,0.0502,5,-20.416,0,0.0355,0.973,0.931,0.106,0.0387,70.956,122613,3
0EmeFodog0BfCgMzAIvKQp,15f8Cv8RXUlOOCIf2oaceN,66,0.616,0.597,8,-5.328,1,0.0415,0.691,0.0,0.104,0.362,165.508,224067,4
0EmeFodog0BfCgMzAIvKQp,4I0y9VniZ7JlDYthP8Vpo9,53,0.557,0.0271,4,-14.84,1,0.0394,0.932,0.0,0.248,0.229,99.648,145840,4
0EmeFodog0BfCgMzAIvKQp,0NDhXbF1xyxvCUQvqDK9f6,26,0.651,0.113,9,-16.077,0,0.0432,0.929,5.59e-06,0.099,0.499,99.764,209053,4
0EmeFodog0BfCgMzAIvKQp,50DTYpXASy03RSH4CBkRsC,10,0.577,0.0309,2,-28.881,1,0.037,0.988,0.928,0.119,0.213,105.763,177827,3
0EmeFodog0BfCgMzAIvKQp,5hJkBqBiMEOU00zzQIEi8X,15,0.541,0.195,5,-18.072,0,0.0357,0.855,0.933,0.129,0.237,115.632,159428,3
0EmeFodog0BfCgMzAIvKQp,26vBL8SkXIU0je6mSZN0WV,30,0.82,0.583,1,-4.895,0,0.0452,0.458,0.0,0.0835,0.811,123.997,221533,4
0EmeFodog0BfCgMzAIvKQp,2q6SILTaiw23fbn69NSqXm,29,0.866,0.548,1,-5.914,0,0.0413,0.108,0.00357,0.122,0.44,129.94,221413,4
0EmeFodog0BfCgMzAIvKQp,28x1syDlcQU3QOFhYIG63K,45,0.654,0.309,6,-12.454,1,0.0326,0.442,9.77e-06,0.112,0.303,115.972,261867,4
0EmeFodog0BfCgMzAIvKQp,0fWiBdVFTGjTQHa5nAlwqi,33,0.778,0.727,9,-7.973,1,0.27,0.365,5.23e-06,0.0837,0.764,94.98,176133,4
0EmeFodog0BfCgMzAIvKQp,1gia3p3JUP6igy5kcpJSGb,49,0.435,0.704,6,-5.071,1,0.118,0.384,0.00308,0.886,0.35,90.005,219467,4
0EmeFodog0BfCgMzAIvKQp,3znoF3XEVQgg1ej2jV0QXw,47,0.644,0.878,11,-5.751,0,0.0377,0.0273,4.2e-06,0.149,0.695,94.013,246427,4
0EmeFodog0BfCgMzAIvKQp,356sOkPljv7CWvOp6Y1pFs,21,0.886,0.539,1,-5.584,0,0.0417,0.13,0.00106,0.124,0.38,129.962,221253,4
0EmeFodog0BfCgMzAIvKQp,4v7OCFoUbiXp8cg2Wg8oOx,29,0.541,0.762,6,-5.12,1,0.0977,0.65,0.0,0.0729,0.476,92.804,198827,4
0EmeFodog0BfCgMzAIvKQp,1VzRDLBQAgWAv9Wcq3OgAp,10,0.856,0.429,5,-14.597,0,0.121,0.486,0.788,0.101,0.743,138.901,97106,3
0EmeFodog0BfCgMzAIvKQp,4ng0dNET7TNV2RMjVB65m6,36,0.689,0.595,1,-7.427,1,0.0285,0.18,4.03e-05,0.0844,0.548,96.098,242760,4
0EmeFodog0BfCgMzAIvKQp,16BocbWoOkAdCeJUqT3cuk,29,0.7,0.819,11,-3.557,0,0.0613,0.141,0.0,0.112,0.82,137.906,206867,4
0EmeFodog0BfCgMzAIvKQp,1CGn6PCvMZDeruZZg13BoR,29,0.442,0.872,7,-3.675,1,0.079,0.0473,0.0,0.0259,0.627,167.096,203267,4
0EmeFodog0BfCgMzAIvKQp,4O1xKPHOH7iXlzMNUDuxHS,47,0.673,0.414,2,-8.252,1,0.0428,0.664,1.59e-05,0.115,0.594,147.928,233200,4
0EmeFodog0BfCgMzAIvKQp,0jZnmcFRgsNGfOZZJ0nOoc,35,0.521,0.976,2,-3.243,1,0.156,0.0322,5.06e-05,0.271,0.418,126.955,285773,4
0EmeFodog0BfCgMzAIvKQp,4xN0zPac07gcoqPYbKjTKm,26,0.21,0.897,11,-9.412,0,0.095,0.0472,0.00228,0.993,0.444,91.012,323907,4
0EmeFodog0BfCgMzAIvKQp,3ZFTkvIE7kyPt6Nu3PEa7V,83,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4
0EmeFodog0BfCgMzAIvKQp,3oUkORJUX7gzhzqakqVQQM,30,0.803,0.619,6,-4.942,1,0.0394,0.555,0.0,0.218,0.357,112.965,194533,4
0EmeFodog0BfCgMzAIvKQp,3ToWC9JYSmDIa9yJs0k6PO,58,0.736,0.679,11,-5.062,1,0.0386,0.0239,1.41e-05,0.265,0.936,131.032,186840,4
0EmeFodog0BfCgMzAIvKQp,7Apo6o7oxgFyXaSmdx6NHN,65,0.677,0.897,2,-5.458,1,0.0393,0.0431,0.0,0.264,0.828,107.78,210267,4
0EmeFodog0BfCgMzAIvKQp,6nR1XJxwiZlsDMnOsdlh5m,53,0.742,0.299,9,-10.936,1,0.036,0.343,0.0,0.103,0.51,121.997,240227,4
0EmeFodog0BfCgMzAIvKQp,5zpqAIU4LMWv8qDaymJiAF,42,0.431,0.671,11,-7.272,0,0.077,0.539,0.000596,0.958,0.303,81.036,363400,4
0EmeFodog0BfCgMzAIvKQp,6TWrhSSWeUPL1PPfhNuZZ1,43,0.578,0.948,4,-4.943,0,0.0588,0.291,2.45e-05,0.979,0.701,111.259,218533,4
0EmeFodog0BfCgMzAIvKQp,6MQzpmuhmsxG389shOCDQs,29,0.61,0.787,1,-9.674,0,0.0402,0.0334,0.00442,0.976,0.147,108.322,472573,4
0EmeFodog0BfCgMzAIvKQp,4M1lEbqPzlEw1JYWB6aE7K,67,0.732,0.814,2,-7.716,1,0.0402,0.0307,0.0,0.0691,0.782,116.973,232467,4
0EmeFodog0BfCgMzAIvKQp,6h1Akf5cUSBhZJK9uzbZfM,2,0.804,0.624,6,-4.884,1,0.04,0.538,0.0,0.176,0.364,112.935,194533,4
0EmeFodog0BfCgMzAIvKQp,3gzBppLggr7uRrgyNHvMMU,1,0.718,0.752,0,-5.847,1,0.0567,0.309,2.7e-06,0.146,0.377,115.011,211400,4
0EmeFodog0BfCgMzAIvKQp,1D8bmUIhLHEO4KMS2SHwUx,55,0.764,0.737,10,-4.694,1,0.0354,0.589,0.0,0.175,0.447,98.003,189573,4
0EmeFodog0BfCgMzAIvKQp,27w1b6BqVy6ygGH2xC57ym,36,0.82,0.583,1,-4.895,0,0.0452,0.458,0.0,0.0835,0.811,123.997,221533,4
0EmeFodog0BfCgMzAIvKQp,0F6thtSISbps8VCdF6dhSk,47,0.799,0.748,11,-5.128,1,0.0894,0.0975,1.67e-05,0.092,0.617,128.021,186333,4
0EmeFodog0BfCgMzAIvKQp,7o1Pm9jpH0wFpN5g793Lnq,65,0.694,0.81,11,-3.556,0,0.0661,0.122,0.0,0.141,0.824,137.968,206867,4
0EmeFodog0BfCgMzAIvKQp,7kHU3Re5YQd45PLwGRbGvE,34,0.778,0.76,8,-6.596,1,0.045,0.104,1.79e-05,0.116,0.686,134.098,162893,4
0EmeFodog0BfCgMzAIvKQp,0Xb0pI85fxovOILwC3XSlo,29,0.718,0.754,0,-5.894,1,0.0549,0.315,2.32e-06,0.128,0.406,115.013,211400,4
0EmeFodog0BfCgMzAIvKQp,33HoeNtZczNkunnU2VhJrm,9,0.675,0.469,7,-18.046,1,0.0781,0.54,0.833,0.107,0.0395,95.664,51147,3
0EmeFodog0BfCgMzAIvKQp,3bLV6IzouYNz0r6yWbJdB6,29,0.442,0.872,7,-3.675,1,0.079,0.0473,0.0,0.0259,0.627,167.096,203267,4
0EmeFodog0BfCgMzAIvKQp,433JymbpWnRMHXzp1oTRP7,55,0.617,0.741,7,-4.094,1,0.0438,0.00632,0.00324,0.166,0.222,129.984,257027,4
0EmeFodog0BfCgMzAIvKQp,3joX7mhlWlN9XmRkwiqcH8,43,0.663,0.659,0,-5.712,1,0.0622,0.677,0.0,0.146,0.414,79.196,239787,4
0EmeFodog0BfCgMzAIvKQp,6zBDzQR4ajFdhy5bXyfc1V,32,0.316,0.634,7,-7.228,1,0.034,0.762,3.98e-05,0.46,0.494,129.427,110360,3
0EmeFodog0BfCgMzAIvKQp,2KMUzQAwKXIrYkKe0YVitu,1,0.65,0.228,10,-10.111,1,0.0419,0.94,2.88e-06,0.117,0.459,129.957,189120,4
0EmeFodog0BfCgMzAIvKQp,54Htj557TgF5BB3pmVyrcH,36,0.653,0.88,4,-3.654,1,0.0484,0.357,0.0,0.154,0.457,124.96,198107,4
0EmeFodog0BfCgMzAIvKQp,4DRFIoachXrW8YV7Yje0yz,59,0.712,0.852,9,-4.825,1,0.0425,0.0125,5.38e-06,0.109,0.906,127.006,184120,4
0EmeFodog0BfCgMzAIvKQp,4GwWoyjrk2lTReKcyorGox,11,0.344,0.117,4,-24.535,0,0.0403,0.986,0.886,0.117,0.575,131.145,100589,1
0EmeFodog0BfCgMzAIvKQp,0YoUczWJPqphLvxnTXG00N,56,0.792,0.73,11,-5.376,1,0.0698,0.0623,2.66e-05,0.089,0.616,128.029,186507,4
0EmeFodog0BfCgMzAIvKQp,6PnI717epnJ2cM6hbNFpIC,23,0.764,0.751,5,-4.045,1,0.0297,0.0317,0.0,0.244,0.602,128.072,213760,4
0EmeFodog0BfCgMzAIvKQp,4vFTcJ34p2EKLvycdFLJ5w,37,0.455,0.61,1,-4.128,1,0.0298,0.0177,0.000102,0.0878,0.359,187.924,221747,4
0EmeFodog0BfCgMzAIvKQp,5lR4YDKdhJUkGUYMrMRx43,47,0.841,0.729,5,-6.311,0,0.0705,0.446,0.0,0.122,0.688,115.982,183573,4
